videoId,textOriginal,authorDisplayName,publishedAt,commentId
t68QfjvISZ8,"Frau Wagenknecht, stimmt es, dass Sie gegen einen Corona Ausschuss gestimmt haben? Gibt es dafür einen Grund?",Ric S,2023-04-24T08:42:47Z,UgxJIAq900bv-T9nUE94AaABAg
t68QfjvISZ8,"Sarah in der Linken cool gewesen , nun aggressiv Politik auf Stimmenfang",Panzer Peace,2023-04-24T08:35:42Z,UgyWJXVQFS4vXsTkMEp4AaABAg
t68QfjvISZ8,Man zweifelt schon ernsthaft am geistigen und intellektuellen Vermögen heutiger grünen Häuptlinge,Lina F,2023-04-24T08:26:10Z,UgycOtD8lMVcOJbSrrN4AaABAg
t68QfjvISZ8,Sehr empfehlenswert wenn Strom teurer wird oder gar nicht mehr vorhanden ist. Wer stopp diesen Staatsfeind und seine Helfer?,R. S.,2023-04-24T08:23:58Z,UgwZ4z8vnbAZz57XG8p4AaABAg
t68QfjvISZ8,Dieser Albtraum muss endlich aufhören! Weg mit den Grünen!,sbrgm,2023-04-24T08:13:05Z,UgxiFBwz6u1-oODWpo14AaABAg
t68QfjvISZ8,Sarkasmus und Ironie passen nicht zu dir Sarah. Hat schon früher in der Schule nicht zu dir gepasst.,DieserTobi,2023-04-24T08:05:47Z,Ugw4HkYIbCOCDRkREmF4AaABAg
t68QfjvISZ8,Bolschewikische Schwachsinn!!!,Heiders Heiders,2023-04-24T08:02:45Z,Ugxwp2eHsOh3p6XeOYF4AaABAg
t68QfjvISZ8,Sind sie der beste 👍👍👍,Ahad Mohammadi,2023-04-24T08:02:11Z,UgzEc-pElhfD4gqVA3t4AaABAg
t68QfjvISZ8,Es geht doch nur darum das die Energieunternehmen mehr Geld verdienen...Wärme mit Strom erzeugen...was für eine Energieverschwendung ...Ineffizient ohne Ende ...hat man schon früher in der Schule gelernt...aber Hauptsache EON und Co bekommen wieder reichlich vom Kuchen ab 😂,Thomas Steinhoff,2023-04-24T08:01:44Z,UgxjwJtLu1enJ_-czfV4AaABAg
t68QfjvISZ8,Wir verlassen nächstes Jahr das Land. Eigentlich wollten wir hier in Deutschland ein Haus Bauen und aufs Land ziehen aber es macht keinen Sinn mehr bei den jetzt noch höheren Preisen. Manchmal Frage ich mich echt was sich Politiker dabei denken und was sie denken wie viel ein Bürger dieses Landes pro Monat verdient. Wir könnten zum Vergleich im übrigen schon 2 Häuser außerhalb Deutschlands zum Preis in diesem Land hier bauen.,Jochen Metzler,2023-04-24T07:52:15Z,UgwZjllVkmKtKwzyaUx4AaABAg
t68QfjvISZ8,"Bin am Bauen, plötzlich darf ich kein Gas nehmen, muss komplett umstellen. Resultat, ich schlafe unter der Brücke.",Peter Thöndel,2023-04-24T07:44:19Z,UgzMX0B0RRBCESCgFO14AaABAg
t68QfjvISZ8,Zynismus .hilft nicht .Moderne Heizung  schon.,Gerhard Hummer,2023-04-24T07:41:12Z,UgymYs7v2NXAVq0tuWl4AaABAg
t68QfjvISZ8,"Meine Ölheizung hat 3.8 % Abgasverlust, Russzahl 1.Oben zum Schornstein kommt (Wasserdampf) heraus. Mehr Immisionsschutz geht nicht. Die Grünen sollten sich mal damit beschäftigen, wie 'ne Heizung überhaupt funktioniert. In Physik scheinen die alle in der Schule gefehlt zu haben. Die wissen wahrscheinlich auch nicht, dass wir in Deutschland ohnehin schon die strengsten Immisionsschutzgesetze (Schornsteinfegergesetze) haben und das reicht diesen Spinner*innen immer noch nicht? Soviel Dummheit gehört in's betreute Wohnen, aber nicht in eine Regierung, es sei denn durch die Verschrottungsmassnahmen entsteht mal wieder ein riesiges Geschäft wovon kräftig mitprofitiert wird.",Peter Wagner,2023-04-24T07:40:08Z,Ugwz2GDy0fV9-Sh89Jd4AaABAg
t68QfjvISZ8,"Die spinnen, die Grünen.",Peter Wagner,2023-04-24T07:15:07Z,UgxwPDhY3LMpDtjzd7d4AaABAg
t68QfjvISZ8,"Gute Frage...,gibt es den niemanden den diese verdamte ampel stoppt........und zu Verantwortung ziet......",TW,2023-04-24T07:10:06Z,Ugzm2JfmDKfVWkOcyBZ4AaABAg
t68QfjvISZ8,"Die beiden Erichs müssen gerade im Sarg rotieren, wenn sie sehen, was man alles mit dem Volk machen kann! Ganz ohne Stasi, Mauer und Stacheldraht! 
Tipp: Umwickelt die beiden mit Draht und stellt einen Magneten auf! Das gibt Strom ohne Ende! 
Dann bauen wir uns alle noch schnell eine Wärmepumpe ein, bevor diese dann von der EU verboten werden (weil: klimaschädlich!)!
Dafür gibt es dann - wie bisher beim Einbau einer GASheizung - Zuschüsse! 🤦🤦🤦
Und dann fragt die Medizin ab wann man hirntot ist! 😂😂😂",Gerhard Weiss,2023-04-24T07:03:58Z,Ugyw-UtZE4veu-SgMC54AaABAg
t68QfjvISZ8,Verbraucherschutz🤣🤣🤣 zum weglachen!,Rosy,2023-04-24T07:02:24Z,UgzfS6VaaL6IucyH9454AaABAg
t68QfjvISZ8,😂😂😂😂😂,Rosy,2023-04-24T07:01:43Z,UgxTIofvlmEe0ByjiTR4AaABAg
t68QfjvISZ8,"Die grünen SPD lügen wie gedruckt, die wissen gar nix wie viel Schweiß,das gekostet hat, die sollen sich schämen,den alten Leuten ihr Haus weg nehmen!!!!!!!
Solche Regierung ist eine Schande für Deutschland!!!!!!!!
Aber sie werden ihre Gerechtige  Strafe bekommen!!!!!!!",Therese Schin,2023-04-24T06:59:27Z,UgyjaY1hntVtzg-ADZF4AaABAg
t68QfjvISZ8,Deutschland/Europa wird seit Jahren wirtschaftlich gegen die Wand gefahren. Entsetzlich  aber es wird nicht mal demonstriert.,Major Darling,2023-04-24T06:38:11Z,Ugw8sKWqUxX-k4zZJHF4AaABAg
t68QfjvISZ8,Belebt die Wirtschaft...langfristig gesehen ...aber um erneut Unfrieden zu stiften sind sie 1 Adresse ...😂😉🤷‍♂️oder Benzin ins Feuer kippen passt hier auch ...Hetzen ...passt aber auch gut 🤷‍♂️🤣🤣🤣,Norman R.,2023-04-24T06:37:53Z,Ugyjo_cZ9YpCpTPn2sV4AaABAg
t68QfjvISZ8,"Sie müssen nicht umrüsten; solange die alte Heizung läuft, darf sie auch weiterlaufen. 
Danach wird‘s interessant… und teuer.",HR Books&Music,2023-04-24T15:32:35Z,UgzCAb6OjTN3gsTpRfN4AaABAg.9osewECtbbv9otdks1y7RF
t68QfjvISZ8,Selten so einen Quatsch gehört.,Gerhard Lange,2023-04-24T06:22:11Z,Ugy6BEDScKs7K7MBotl4AaABAg
t68QfjvISZ8,"Gesetze kann man ja wieder ändern: afd wählen, die arbeiten für die Bürger in Deutschland.",HH,2023-04-24T06:20:09Z,UgyucwlbL6UDU-GO_zx4AaABAg
t68QfjvISZ8,"diese Dame neben Habeck ,auch eine ganz tolle und  intelligente Person.",Petra Schmidt,2023-04-24T06:19:54Z,UgzQzBzdR7-SwXyKfh94AaABAg
t68QfjvISZ8,Wir werden uns noch umschauen wenn wir im Winter bei -10 grad dann der Stromanbieter den Strom abstellt wenn wir keinen Wind haben toll,t s,2023-04-24T06:16:57Z,UgxtEME58Xybuj1TS7x4AaABAg
t68QfjvISZ8,"die Regieremden,wie die Politik allgemein versteht sich heutzutage nicht mehr als Vertretung des Volkes sondern als dessen Erziehungsberechtigter. Andere Politik wäre ja populistisch,abgeleitet vom lateinischen Populus  was Volk bedeutet genauso wie im Griechischen Demos.
Demokratieverstandnis???Doch eher eine willhelminische Staatsauffassung,passend dazu auch die Kriegslüsternheit der Regierenden  völlig an den Interessen der eigenen Bevölkerung vorbei oder das Selbstbereicherungssystem GEZ. 
Direkt Demokratie könnte fieser untragbaren Arroganz dieser abgehobenen Polit- Eliten Einhalt gebieten.",Seniorbruno,2023-04-24T06:15:31Z,Ugw7ofEqbGboziiwLkF4AaABAg
t68QfjvISZ8,"Der Kinderbuchautor :
""Der Adler fliegt zu seinem Horst"".
😂😂😂",Sumantra,2023-04-24T06:09:21Z,UgyvkI4pVJEbUIDAkXZ4AaABAg
t68QfjvISZ8,Katastrophe die Alte,Meister Hans,2023-04-24T06:09:11Z,UgxEnDFnmc_z02TUTkR4AaABAg
t68QfjvISZ8,Die Verbrecher und Verbotsregierung. Die größte Schande die jemals regiert hat,Dieter Müller,2023-04-24T06:09:08Z,UgyMBb-ysP4KnPQKk1t4AaABAg
t68QfjvISZ8,"Frau Wagenknecht ist schlecht informiert, eine Wärmepumpe braucht viel weniger Energie als andere Heizungen. Sie entnimmt die Energie zum Heizen zum Großteil z.B. der Außenluft. Energie braucht eine Wärmepumpe hauptsächlich dafür die Wärme zu transportieren. Deshalb kann eine Wärmepumpe aus 1 KW Strom viel mehr erzeugen derzeit bis zu 6 KW. Deshalb ist eine Wärmepumpe die Heizung der Zukunft.",Helge Hoos,2023-04-24T06:07:12Z,Ugz4hKxFDDKhhdvp2BZ4AaABAg
t68QfjvISZ8,Nur noch die AfD 💙💙💙,Ânna,2023-04-24T05:56:46Z,UgwgYjjCw-VanHmAsad4AaABAg
t68QfjvISZ8,"Alle müssen wermeerdpumpen ersetzen Elektroautos fahren Lebensmittel zwischen 30-100% teurer geworden amerikanische unapenige Gas 3 mal teurer ist und Mindestlohn immer noch 12,60 € ist, das alles zu finanzieren muss Mindestlohn 50€ sein.",Waldemar Kaiser,2023-04-24T05:50:40Z,UgzvQBSDJixLogu1q9Z4AaABAg
t68QfjvISZ8,Weg mit dem Grünen Geschisse!!!!  JETZT!!!!,Bernd Th,2023-04-24T05:48:08Z,UgzcCjt29QJlEdsZJSl4AaABAg
t68QfjvISZ8,Sarah bitte retten sie Deutschland,Gucci Gucci,2023-04-24T05:26:24Z,UgzWGvT9NUnzCusceKR4AaABAg
t68QfjvISZ8,"Diese grüne Dreck muss weg, sofort",Andreas,2023-04-24T05:10:55Z,Ugx0QIYbsDFH9kC1Qit4AaABAg
t68QfjvISZ8,Die Zwangsimpfe wird letztendlich ja auch freiwillig sein.,Chris,2023-04-24T05:10:26Z,UgzsubheOkgkt91uS3Z4AaABAg
t68QfjvISZ8,"Diese Klimasozialisten schalten die Kraftwerke ab und zeitgleich setzen sie aufs fahren und heizen mit Strom !?! Aber was soll man auch von einer Partei erwarten, welche die Natur vom Wattenmeer bis zu den Alpen vernichtet, um das Weltklima zu retten ?!?",Steffen Wiebach,2023-04-24T05:09:54Z,UgxJHUyxcYMb_7W8Sdl4AaABAg
t68QfjvISZ8,Es sind alles lügner und Heuchler,Chris,2023-04-24T05:09:37Z,UgyoxOebnzfi-NeUCwV4AaABAg
t68QfjvISZ8,"Ich habe mir 2012 ein 4Familienhaus gekauft. Da ich vor 5Jahren eine neue    Gasheizung eingebaut habe .Anfang 2022 bekam ich Post von meinem  Gasanbieter,das sicher Gaspreis von 346 Euro auf über 800 € steigt
Da habe ich mich  Entschlossen eine Holzheizung einzubauen da ich mir 1994 einen Wald gekauft. In den SchreiBEN von meinem Gasanbieter stand das sichPreise wegen neuen Vorschriften von der scheiss EU,also nicht  Ukraine Krieg,meine Mieter mussten noch  nie Heizkosten Nachzahlungen leisten.",Fjxjx Ixxu,2023-04-24T04:15:44Z,UgyINA9EKF9jFdmS8V94AaABAg
t68QfjvISZ8,"Sie haben im Bundestag nicht für eine Aufarbeitung der Corona-Maßnahmen gestimmt. Es war der größte Bevölkerungsmord in der Geschichte der Menschheit und Sie ducken sich weg. Jetzt brauchen Sie auch keine neue Partei mehr zu gründen, ich bin mit Ihnen durch!",the truth is out there,2023-04-24T04:05:49Z,UgwAzUR7Tzj-FtazCL94AaABAg
t68QfjvISZ8,"Ich bin führ eine Regierung von vernünftigen Menschen mit gesundem Verstand, zum Beispiel sie den Fürther Bürgermeister, oder Herrn  Grubb von der Firma Trigema",Fjxjx Ixxu,2023-04-24T03:49:28Z,UgwXxwQwMOnLmHD33ER4AaABAg
t68QfjvISZ8,"Frau Wagenknecht ich habe höchstens Respekt vor ihnen ,obwohl  ich kein Freund der LINKEN den die Kommunisten sind die größten Massenmörder in der Geschichte, sieheChina ,Sowjetunion, Kambodscha.",Fjxjx Ixxu,2023-04-24T03:40:18Z,UgyFUCGPDUVNVZGoAVZ4AaABAg
t68QfjvISZ8,Ein Cousin von mir hat seine fast neue Gasheizung für 50 000€ durch eine Wärmepumpe in vorauseilendem Gehorsam ersetzt. Gut er kann sich das leisten aber seitdem ist es immer kalt bei ihm. Er bekommt das Haus nicht mehr warm.,Carola Mitzka - Maassberg,2023-04-24T03:12:48Z,Ugwd40Dw66SZAnyClnF4AaABAg
t68QfjvISZ8,Wir werden nur belogen und betrogen.  Diese Regierung gehört sofort entlassen und rausgeworfen 👎👎👎👎,Hans Werth,2023-04-24T02:55:31Z,Ugw4uA9I5V_wrGwXBnx4AaABAg
t68QfjvISZ8,"Sie gehören vor das Internationale Tribunal für Kriegsverbrecher! Ich hoffe, das ukrainische Volk klagt Sie an!!",Kay Svensson,2023-04-24T01:04:00Z,UgwQ88XtVzIxEYEcu4B4AaABAg
t68QfjvISZ8,"Große  Klasse. 
Finde ich gut.
Denn Trotz Ihrer Politischen Position, so detailliert noch einmal die Fehlschläge ihrer Kollegen aufzeigen benötigt besondere Charaktereigenschaften.

Die Anzahl der likes zeigen, auch andere Menschen teilen diese Meinung und können sich mit Ihren Darstellungen identifizieren. 

Aber wissen Sie, zwei Fragen habe ich an Sie.

1. Wann schätzen werden Sie vorraussichtlich, mit der Auflistung der Probleme, den Status abgeschlossen erreicht haben um bald auch umsetzbare Lösungen anzubieten?

Und

2. Glauben Sie, in Moment sei es das beste noch mehr Fragezeigen in den Köpfen der Bürger zu platzieren? Oder geht es schlichtweg um die ""Idendifikations-likes"" und Klicks?

Im Falle dass das Ziel der letzte Punkt ist, weiter so.

Aber persönlich würde Ihnen ehrlicher Weise nahe legen, machen sie Meckerbühne frei und lassen sie die Youtuber und Bürger meckern. 

Dafür machen  Sie dann Politik.

Ist das ein Deal?😁

Dieses kommentar bezieht sich auf keinen Fall gezielt auf dieses Video. 
Ich wette Sie ordnen das schon richtig  ein.😉

Weiterhin alles gute.",NemoNemo,2023-04-24T00:52:25Z,UgziEqKizVmtrFq25OV4AaABAg
t68QfjvISZ8,Wärmepumpen waren ja der Witz. Die Hersteller gehen nun reihenweise in die Pleite.,theobaldkuehne,2023-04-23T22:30:22Z,UgxAYiqTsTykF9jIQo14AaABAg
t68QfjvISZ8,@Mandywacker...: Bürgerschutz...‼️‼️‼️,Gisela Kornblum,2023-04-28T17:46:17Z,UgwnilO0hRFZOE8S5EF4AaABAg.9orgnlYegZy9p3BEdukTjn
t68QfjvISZ8,Keiner wird sein Haus verlieren aber sie meinen das dann die Wohnung/das Haus als unbewohnbar erklärt wird und kaltenteignet!!!! Heuchler alle die uns schaden sollten alles Geld was sie haben dafür geben und hoffen das sie nicht noch lebenslang in Knast gehen,Denny Meinhardt,2023-04-23T21:17:15Z,UgwmEU6cA7Gyzat9xzh4AaABAg
t68QfjvISZ8,"Wir freuen uns auf eine Zukunft außerhalb des faschistischen Unrechtsstaat, welcher die legende der Schildbürger neu mit grün-braun verdorbenen
Kinderbuchautoren neu verfasst.",jaauch hater,2023-04-23T21:15:41Z,UgyQCZaLIQbLRlBpsCF4AaABAg
t68QfjvISZ8,"Wie kann Gruen mit 16% ein Land mit 84Mio derartig terrorisieren. Gefsehrliche Verbotspartei mit meinem vorzeigbaren Ausbildung, siehe BsrbHsbmichDicardpommes,pervers, Gender doch CDU/SPD vergessen ihre Waehler + stehen Schlange Zum.Koalieren",Hans Lorch,2023-04-23T21:07:29Z,Ugxj-D6pL8ae5igQE0J4AaABAg
t68QfjvISZ8,"@Jonni Jeder darf zu Wort kommen, aber nicht jeder braucht gehör.

Argumente gegen Schwachfug braucht man nicht - weil gegen Erdscheibentheorie und ähnliche Ideen braucht es keine Argumente mehr oder Gegenbeweise.

Gas und Öl sind keine Lösung für das Klimaproblem. Pauschales ""dagegen"" ohne wirkliche bessere Lösungen - einfach nochmal Wagenknechts Filmchen ansehen, dann gibt es genug ""sinnloses Contra"" - dem fügt man nichts hinzu.
Schon viel zu viel Bühne für die nach Aufgabe suchende....",Jörg Meyer,2023-05-01T14:01:46Z,UgwyfuPimvoJM_9vuNd4AaABAg.9ore6JS0SfS9pAVvqDSEme
t68QfjvISZ8,@Jörg Meyer einfach nur versuchen die Gegenposition ins Lächerliche zu ziehen ohne dabei argumentativ was auf Tasche zu haben.....davon abgesehen liegst Du falsch.,Jonni,2023-05-01T13:51:41Z,UgwyfuPimvoJM_9vuNd4AaABAg.9ore6JS0SfS9pAUm0V3H_8
t68QfjvISZ8,"Genau! Endlich mal wieder was lustiges bei den Wahlen tun! Was richtig sinnfreies. 

Früher AfD, denn die Wagenknecht Partei.",Jörg Meyer,2023-05-01T13:43:27Z,UgwyfuPimvoJM_9vuNd4AaABAg.9ore6JS0SfS9pATpg8xTcS
t68QfjvISZ8,"Die sind so irre, dass ist einfach nicht mehr in Worte zu fassen!",Jonni,2023-04-23T20:55:42Z,UgzDVRIMC_wje9oVZH54AaABAg
t68QfjvISZ8,"🔥🔥🔥 SAHRA 🔥🔥🔥

...zu ""trauen"" ist ihr auch nicht! Wie die anderen auch, leider nur eine Schauspielerin....

☝️DAS CORONA-ABSTIMMUNGSVERHALTEN DER SAHRA WAGENKNECHT

Sahra Wagenknecht hat während der 'Pandemie' kein einziges Mal(!) im Bundestag gegen die Corona-Maßnahmen und massiven Grundrechtseinschränkungen gestimmt.

Sie glänzte stets durch Abwesenheit und einmal hat sie sich der Stimme enthalten.",Olli.W,2023-04-23T20:38:04Z,UgxHg8oggpqzdvM_N014AaABAg
t68QfjvISZ8,"Sind die, die diese Empfehlungen aussprechen, geimpft? Und... falls ja... Gibt es Studien dazu, inwieweit Impfungen Einfluss auf die Wahrnehmung von Situationen haben?
Wer weiß... 3/4 des Bundestages sind mittlerweile Zombies und reden bullshit 🤷🏼‍♀️🙈🤣",Stephanie Kallis,2023-04-23T20:22:09Z,UgxI6-Hokh1QgKL5zpJ4AaABAg
t68QfjvISZ8,Und Mauer wird auch keiner bauen 😂,Tamara Von Stein,2023-04-23T20:15:37Z,Ugx8pLUs9BI4s75ZELN4AaABAg
t68QfjvISZ8,"Mhhh AFD Niveau, Frau Wagenknecht nehmen sie den Helm ab.",TheBausparfuchs,2023-04-23T20:09:23Z,Ugym1TIY0WB1P-TKlqh4AaABAg
t68QfjvISZ8,Du Geiler Wagen du wird langsam eng hörte ich. Mal Schauen ob und wie viel Geld du und AFD aus Russland bezogen haben. 🤡,Elon Musk,2023-04-23T19:47:27Z,UgxeOj7ncpPYwPf0gIB4AaABAg
t68QfjvISZ8,Top😂,Jens Rathjen,2023-04-25T15:32:14Z,UgylrH70NxMQXbFO3Bt4AaABAg.9orWNCld5Np9owDW8VrG9j
t68QfjvISZ8,"Dankeschön Sahra Wagenknecht! Die einzige Politikerin mit wirklich klarem Verstand 🔥❤ Mich interessiert übrigens null, was Wärmepumpen-Habeck erzählt, denn die Heizung hier wurde im ganzen Wohnhaus erst 2019 eingebaut und DIESE BLEIBEN DRIN! FERTIG!",STARSET~MICHELLE ,2023-04-23T19:14:12Z,Ugxn7eLScI3YPOZfOyl4AaABAg
t68QfjvISZ8,"Mir kann der Wärmepumpen Hirsch, Mal ganz gewaltig den Buckel runter rutschen",Horst Popescu,2023-04-23T18:59:24Z,Ugz5A1VXZZZUA5Xj0Ad4AaABAg
t68QfjvISZ8,Jagt den Habeck und die galwitz auf den Mond Sarah gruende eine Partei bin dein erstes Mitglied,Herbert Schmitt,2023-04-23T18:44:11Z,Ugw1NYsLfoE5a-2fnu54AaABAg
t68QfjvISZ8,Diese Politik muss dringend verschrottet werden!!!🤮💩🤮💩🙊🙉🙈,Rosemarie Reingen-Hauf,2023-04-23T17:51:51Z,UgxOe1s24L9IMzPI6054AaABAg
t68QfjvISZ8,Wer soll das bezahlen?,Ursula Staempfli,2023-04-23T17:48:17Z,UgxmTPJ3wlZ2tnBVnNh4AaABAg
t68QfjvISZ8,"Ich habe 2019 die neuste Gasbrennwert Heizung einbauen lassen, in Absprache mit einem Energie Berater. Es hieß, das ist das Beste was ich machen kann für ein Haus dieser Bauweise und mit dem Alter. Fenster teuer ausgetauscht, Photovoltaik auch, jetzt bin ich pleite, was bildet der Sich ein? Dieser Typ ist das aller aller letzte, so hab ich mich  noch nie über eine Regierung aufgeregt. Als ich ich auf Habeck mit energetischen Arbeiten am Haus hätte gewartet. Weg mit der Ampel, Habeck und Baerbock",sensibille,2023-04-23T17:39:34Z,UgzP62rEe1WZ9IsMJQR4AaABAg
t68QfjvISZ8,"Die Regierung ist ein Volksalptaum.
Wer nochmal grün wählt oder Sozialisten wird als Renter in Armut leben",HappyEnd,2023-04-23T16:35:24Z,UgxefQTmk8r8_zTbRJB4AaABAg
t68QfjvISZ8,Psychopathen die ganze Regierung 😢 und 100% korrupt,Daniela Rückel,2023-04-23T16:16:52Z,Ugz-jgaTxCQ8ZyEVeD54AaABAg
t68QfjvISZ8,"Also ich habe das Problem nicht, da sich meine Gasheizung seit kurzem als Wärmepumpenheizung fühlt und identifiziert hat.😂😂😂",Uwe Brückner,2023-04-23T16:03:15Z,UgxrO9rKBfaoR4vlplt4AaABAg
t68QfjvISZ8,Fr. Dr. rer. pol. SAHRA WAGENKNECHT ZUR BUNDESKANZLERIN - JETZT!,Artur Wittensoeltner,2023-04-23T15:40:05Z,Ugz2rg4o0gri2Tcbw054AaABAg
t68QfjvISZ8,Wer auf Altpartein vertraut hat sein Leben in den Eimer geworfen,Maurizio Cassola,2023-04-23T14:32:54Z,UgzCRs_pgLKIhM9V7_Z4AaABAg
t68QfjvISZ8,"Danke Frau Wagenknecht 💕💕
Diese verlogenen Gestalten kann ich nicht mehr sehn..🤮🤮🤮🤮🤮🤮🤮",Gerlinde,2023-04-23T14:28:29Z,UgwpC6ncr3DiiL2lokF4AaABAg
t68QfjvISZ8,"Der deutsche Michel ist dumm und feige, deshalb gibt hier solche Manipulantem!",Jerry Klas,2023-04-23T14:24:27Z,UgxG5gcugaE_ScuRYyh4AaABAg
t68QfjvISZ8,"Hey, ich auch! Ofen reicht völlig. Plane aber auch den Abflug, allerdings nicht nur im Winter, sondern ganz.",N R,2023-04-25T21:56:54Z,Ugy4jjQHfJlvKuXUZCF4AaABAg.9oqlruN_Xkt9owuXYKKpsX
t68QfjvISZ8,Es geht um Enteignung!,Wer Weiss,2023-04-23T11:09:56Z,UgyFWqBa41RxKyFB0Bl4AaABAg
t68QfjvISZ8,"Niemand hat die Absicht..., Die Renten sind sicher! Wer 2x geimpft ist, ist zu 100% immunisiert! Die Impfung ist Nebenwirkungsfrei! Der saure Regen, das Ozonloch, die kleine Eiszeit... Die Rente ist auf Grund der Demographie nicht zahlbar. Waffenlieferungen beenden den Krieg! Nordstreem wurde von Seglern gesprengt! Mit der Abschaltung der AKWs helfen wir, und nur wir der ganzen Welt! Leute bleibt schön auf dem Sofa sitzen und lasst euch vom Faktenfinder erzählen, was ihr denken müsst!😂",Rosi Redmann,2023-04-23T10:33:42Z,UgxBVjGY6W0kyVUPTtt4AaABAg
t68QfjvISZ8,"Sahra Putinknecht, alles wird gut.",Bern Charly,2023-04-23T10:13:17Z,Ugy-Sc8MkeG9la7uf8B4AaABAg
t68QfjvISZ8,"Es ist nur noch ein sehr hohes Ziel für Alle: Die Grünen und die Regierung zu verschrotten, vor Alles zu spät ist mit dieseren Lügen und Betrügen.",rocktechno2000,2023-04-23T09:54:54Z,Ugx6-1LTzUzPP7AxtEF4AaABAg
t68QfjvISZ8,"Wenn es nicht so traurig wäre, würde man bei diesem ständig verzapften Schwachsinn vor lachen nicht mehr in den Schlaf kommen!",Petra Heß,2023-04-23T09:43:38Z,Ugy2wjmf48MJy6v91pV4AaABAg
t68QfjvISZ8,"Klima-Spinner und Profiteure der Angst, Nichtfachleute (Idioten, gr., lat.) treiben unser Volk hin und her wie eine Rinderherde im einstigen WILDEN WESTEN, die geklaut und zur Schlachtung getrieben wird. 

Die grüne Klimaspinnerei muss weg! Wählt ""Saboteure Deutschlands im Interesse aller Profiteure der Angst"" schnellstens ab. Wer die Sprengung von Nordstream befürwortet und bejubelt, der betreibt Terrorismus zur Gefährdung des Weltfriedens und zum Provozieren der Fortführung des III. WK gegen Russland und die Russische Föderation. Die Grenzen zur Strafbarkeit wurden in ungeheuerlicher Weise überschritten.",Stefan Walter Köhler,2023-04-23T09:32:51Z,UgyMdurPSjDJXkYW8AF4AaABAg
t68QfjvISZ8,"Ich würde mich freuen, wenn
Madam Baerbock, uns Olaf,
Mons. Habeck u. Madam Lang mal gemeinsam vor' s
Mikro treten. Beruhigen kann
uns dann keiner mehr. 😢😢",Petra Berendt,2023-04-23T22:00:36Z,UgzGvEHusxw4APuYSvF4AaABAg.9oqP9tk_4Bx9orlMzJgrvs
t68QfjvISZ8,Die Russenknecht ist eine Schande für unser Land…,Meinhard S. Rohr,2023-04-23T08:52:34Z,Ugxbv92IFLPR4SMqLY54AaABAg
t68QfjvISZ8,Das Volk,Ulrich Ley,2023-04-23T08:27:21Z,UgzFTT48sNYZcebl_aV4AaABAg
t68QfjvISZ8,"Hohe Energiekosten? Dazu wird es nicht kommen, denn es fehlen die Stromleitungen, um all diese Hirngespinste zum Laufen zu bringen. Der nächste Blackout kommt bestimmt...",Signore Alberto,2023-04-23T08:20:22Z,Ugx-XYCX_8ABcpCtdo14AaABAg
t68QfjvISZ8,"Wir werden von Idioten regiert die von Idioten gewahlt werden (wurden).
Besserung verspricht erst die Verarmung breiter Bevölkerungsschichten.",Wilhelm Herdering,2023-04-23T08:13:27Z,UgyGOIN-U6aE0dCw4pF4AaABAg
t68QfjvISZ8,Ich heize dann direkt mit Strom und spare mir die Investition in die Wärmepumpe.,Wilhelm Herdering,2023-04-23T08:11:29Z,UgyzV3wtpqDhC-JJS-R4AaABAg
t68QfjvISZ8,Was die Grünen so absondern ist Hatespeech. Die hassen meine Mutter und ihr Häuschen und sie hassen mich.,Paul Plus,2023-04-23T07:52:18Z,Ugy3bE3LiqScnd38yVR4AaABAg
t68QfjvISZ8,Niemand wird zur 💉 gezwungen.. Das kennen wir ja..,Kat Wo,2023-04-23T07:50:21Z,Ugxa4SyNQsyy4HTB_jp4AaABAg
t68QfjvISZ8,auch wenn nan  Cdu oder spd wöhlt wird diese Kack Politik weitergehen.....Es gibt nur eine Alternative💙💙💙,macus bener,2023-04-23T07:20:55Z,Ugwxv1ZC7_v-qUl_LV54AaABAg
t68QfjvISZ8,Taku negramotnu predsedničku US KS v Bruseli sa ne rodila,Albert,2023-04-23T06:54:38Z,Ugzyig20DrRo82O5a-h4AaABAg
t68QfjvISZ8,"Ich als überzeugter Nichtwähler.., würde Sie wählen.., überlegen sie es sich..!♡!",Feldküche08/15,2023-04-23T06:43:18Z,Ugz9YPaadf3kKalwOYp4AaABAg
t68QfjvISZ8,"Hab kein Geld, kann ich nicht! 😂",Maria,2023-04-23T06:39:11Z,Ugw44S3Plm4eZfmBBc54AaABAg
t68QfjvISZ8,"ja man hat diese Regierung haben wollen China haut denn Co2 nur so Raus USA ist auch nicht besser  der Regenwald wir Niedergemacht u ja
der kleine Garten vom Planet Erde  die BRD Rettet den Planeten..  hoffe die Ampel bleibt 20 Jahre",Fenael,2023-04-23T06:30:16Z,Ugzs2mYiUUfQ3OuDXS94AaABAg
t68QfjvISZ8,"Kommt von Ihnen jetzt auch noch ein Argument? Da war jetzt nur heiße Luft...

Und der letzte Satz zeigt auch, dass sie das Prinzip der Wärmepumpe nicht durchblickt haben",msschubi,2023-04-23T06:15:31Z,Ugx8vN2LTUCC1bVuTHJ4AaABAg
