channel_id,video_id,comment_id,date,author,comment_text,sentiment
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgzA7_GjySHJenH31u54AaABAg,2021-12-11T10:54:22Z,pseudo nym,"Ein einziges Trauerspiel und Armutszeugnis Ihrer Menschlichkeit war Ihre Regierung, nicht mehr! Korruption und Unauthentizität im höchsten Maße! Sie lassen Kinder ertrinken und geflüchtete Personen links liegen. Ihr Rücktritt ist mehr Feieranlass als all meine Geburtstage zusammen.",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgzyQJi4Ckzi79RkVKV4AaABAg.9Vjj5AUGJbt9dDHB-WXaqk,2022-07-08T09:33:53Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgwGtyvnORM2qCwcubR4AaABAg,2021-12-09T09:28:25Z,Rudel,Schade......richtig Schade.,negative
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugwx75rZ5A9yvsFzBMh4AaABAg,2021-12-08T16:33:31Z,LeRoi,"Achja, der große Sebastian Kurz... da schleicht er sich nun endlich wo es mit seiner Karriere bergab geht. Wie er nur groß geredet und gelobt wurde, ach der beste Kanzler....

Ich könnte kotzen.... Wie bescheuret können die Leute nur sein.... 5-6 mal ne neue Regierung angeloben und gleich beschissen weitermachen wie eh und je. Hauptsache dieser Saufhaufen von ÖVP, SPÖ und Grünen Anhänger beschimpfen immer einheitlich und ohne jeglichen Grund die FPÖ.... aber mal die FPÖ beiseite.

Was denkt man als langer Sebastian Kurz und ÖVP/Liste Kurz Anhänger nun eigentlich? Würde mich echt interessieren. Ich kann es mir nicht vorstellen, dass man das einfach so hinnimmt und für gut und richtig befindet.

Sebastian Kurz bekommt einen Platz im Geschichtsbuch der zweiten Republik, als Katastrophenkanzler, direkt neben Feymann und Kern, später gefolgt von Nehammer und allen weiteren SPÖ und ÖVP Kanzler in der Zukunft. Denn das System ÖVP und SPÖ wird sich nicht so schnell ändern.... korrupt bis zum Dreck unter den Fingernagel und so bürgerfremd und abgehoben wie man es sich kaum ausdenken kann.

Für die Zukunft lieber Sebastian Kurz, alles erdenklich nicht gute und viele schlaflose Nächte für all die Probleme die Sie der Republik Österreich bescherrt haben. Sie hätten wohl besser nach dem Außenminister sein, aufhören sollen.",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgyBa2dcWKNGPfw4e8R4AaABAg.9VgoWiWdmLz9fsY1gzAMPT,2022-09-12T12:32:04Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgyBa2dcWKNGPfw4e8R4AaABAg.9VgoWiWdmLz9dDGjxrJDPf,2022-07-08T09:30:04Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgyBa2dcWKNGPfw4e8R4AaABAg.9VgoWiWdmLz9XsJqYzvJdi,2022-01-31T17:45:31Z,Onkel Jajus Bahn,@ledsepp Yes I agree with that.,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgyBa2dcWKNGPfw4e8R4AaABAg.9VgoWiWdmLz9XsIpXITqg9,2022-01-31T17:36:38Z,ledsepp,"@Onkel Jajus Bahn my political calendar begins with the second republic and during this period there was definitely no one more dangerous to our democracy, constitution and reputation.",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgyBa2dcWKNGPfw4e8R4AaABAg.9VgoWiWdmLz9Xq044gxw_q,2022-01-30T20:14:16Z,Onkel Jajus Bahn,@ledsepp Well depends how far you go back in time. I mean the Nazis were worse. But yeah. I hate Sebastian Kurz with a passion.,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgylRCzVt2a_sHF29XB4AaABAg,2021-12-08T10:54:53Z,MWM,VERRÄTER 👌,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxTlBVnL-8NpjygYFN4AaABAg,2021-12-08T07:16:43Z,Bill Gehts,Wo ist da die persönliche Erklärung? Schönrederei und Selbstherrlich...,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugx49xsqiR8Ffuy0qJ94AaABAg.9VfJy47imfU9_X0Ppaar3t,2022-04-07T15:26:36Z,Martin Old,Stimmt nicht,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxqRIDMQPae2zY5lqB4AaABAg.9Vf0pMzJqHg9nsVZio3rrN,2023-03-30T08:21:39Z,Léo Mutombo,https://www.youtube.com/watch?v=fK04nsYjp-U,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxqRIDMQPae2zY5lqB4AaABAg.9Vf0pMzJqHg9fsY195MBr1,2022-09-12T12:31:59Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxqRIDMQPae2zY5lqB4AaABAg.9Vf0pMzJqHg9dDGjD3m5BZ,2022-07-08T09:29:58Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugx3hXu-ZwHtV51TNKB4AaABAg,2021-12-07T20:40:42Z,özi ksk,Ich sehe viele bezahlte Kommentare ... bots und auch echte Personen ! Traurig..,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxLxcDAEOR85pM5mVZ4AaABAg.9VcJMvI42sX9nsVY25K9gZ,2023-03-30T08:21:25Z,Léo Mutombo,https://www.youtube.com/watch?v=fK04nsYjp-U,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxLxcDAEOR85pM5mVZ4AaABAg.9VcJMvI42sX9fsY3bI1pb_,2022-09-12T12:32:19Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxLxcDAEOR85pM5mVZ4AaABAg.9VcJMvI42sX9dDGoQysxol,2022-07-08T09:30:40Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxLxcDAEOR85pM5mVZ4AaABAg.9VcJMvI42sX9VeP24kxLq-,2021-12-07T14:58:46Z,Der Boss,Hoffe er landet beim AMs,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgyJpdPyCb1uSsb2ioB4AaABAg,2021-12-06T12:27:13Z,Linda G.,was für ein Depp :-(,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgzAy9Nvt4gkhHloOst4AaABAg.9V_vhpJI1oh9nsVRnfv2JR,2023-03-30T08:20:34Z,Léo Mutombo,https://www.youtube.com/watch?v=fK04nsYjp-U,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgzAy9Nvt4gkhHloOst4AaABAg.9V_vhpJI1oh9fsY-UMf0tJ,2022-09-12T12:31:45Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgzAy9Nvt4gkhHloOst4AaABAg.9V_vhpJI1oh9dDGrbvVeSx,2022-07-08T09:31:06Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgzAy9Nvt4gkhHloOst4AaABAg.9V_vhpJI1oh9cgsoe_ru5H,2022-06-25T10:17:19Z,Tomas Luegger,NUR HAT DER GARANTIERT ÜBERALL EINE ABSAGE BEKOMMEN - DENN KEINE FIRMA STELLT EINEN SCHULABBRECHER EIN,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugzxl0rkBzLzp-mAY4Z4AaABAg.9V_uTq0YElh9_X0F2W-THS,2022-04-07T15:25:08Z,Martin Old,🤦🏻‍♂️,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugyjj7ECf659OyTxNMJ4AaABAg.9V_U529D1oB9nsVOeawz0r,2023-03-30T08:20:08Z,Léo Mutombo,https://www.youtube.com/watch?v=fK04nsYjp-U,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugyjj7ECf659OyTxNMJ4AaABAg.9V_U529D1oB9fsY6mRWmCd,2022-09-12T12:32:45Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugyjj7ECf659OyTxNMJ4AaABAg.9V_U529D1oB9cgsellekyT,2022-06-25T10:15:58Z,Tomas Luegger,"JA, DAS IST ALLES UNSER STEUERGELD, WAS ER DA VERPRASST HAT FÜR UNNÖTIGE SCHEISSE - DENN DAS IST NÄMLICH DAS STEUERGELD DER BÜRGER, WAS ER VERPRASST UND NICHT SEIN EIGENES - DENN DER KURZ HAT IN SEINEN LEBEN NOCH NIE WAS ANSTÄNDIGES GELEISTET FÜR ÖSTERREICH GESCHWEIGE DENN WAS GEARBEITET - DER TYP HAT KEINEN PFLICHT-SCHUL-ABSCHLUS - KEINE LEHRABSCHLUSS-PRÜFUNG - FÜR DIE UNIVERSITÄT IST DER TROTTEL AUF JEDEN FALL ZU BLÖD",negative
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugyjj7ECf659OyTxNMJ4AaABAg.9V_U529D1oB9Xp-p9SGVro,2022-01-30T10:52:51Z,animegeek96,Und macht nun noch mehr bei Thiel Capital,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgwO4hiQ1qZJyQmoAGl4AaABAg,2021-12-05T13:44:42Z,Carsten Wack,Aalglatt…..,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxF58EWkCtIdaHCcwN4AaABAg.9V_-SEDCnmN9dDH26xpKjj,2022-07-08T09:32:41Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugy42xd0VQWpsk9lo4N4AaABAg,2021-12-05T10:29:24Z,Condorcet2011,"If you look at the chronology of events, it’s very clear that he was pushed out!
His choices for a more freedom based politic (no lockdown and no mandatory vaccine) is obviously why the globalist made up this corrupted story to get him out
Austrian should open their freaking eyes.. 98% of politicians are corrupted.. this guy was targeted because of his sane political choices with regard to the absurd pandemic",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxdYir1M2c7Y2Ggodh4AaABAg,2021-12-05T02:38:34Z,Naya Mun,Wenn du nicht stark genug warst dann bist du dafür nicht geeignet. Du warst der beste also schade dass du im Moment eher drauf gedacht hast wie es dir geht und nicht drauf wieviele Menschen dich in der Politik wollen. Und was du für sie tun konntest. Ich bin neugierig was du mit deinem Talent weiter machst ich hoffe es wird etwas gutes. Und wenn du nur ein Familien leben willst das ist schade aber deine sache. Echt ignorante und egoistische Entscheidung. Wie ein baby. Entweder bist brainwashed oder sind die Vorwürfe war.,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgyBPfpEEO7IODFD_Zd4AaABAg,2021-12-05T00:58:04Z,Jürgen M.,"So ist das ,Dreck am stecken und dann einfach schnell abhauen . Die Mitbürger und alle belogen ,betrogen und dann alles schön reden . So ist das da oben ,egal wer da dran ist . Es mag ja sein das er einiges für Österreich getan hat ,doch was ist mit seinem Eid und Würde was er versprochen hat als Bundeskanzler.  Diese Menschen müssten alles was sie an Gelder bekommen haben ,sofort abgeben. Wir als normal Bürger müssen so alles dulden und akzeptieren wann hört das mal auf . Scheiss Politiker, sind nicht alle so ,doch die Mehrheit schon",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgyJwvQ6hdLXgQrq0aJ4AaABAg,2021-12-04T21:33:35Z,Evel Knievel,Eine wichtige Stimme der Vernunft weniger in der EU. Mal schauen wen die Maschine als Nächsten frisst.,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgzFxesVdAyHXVls_VF4AaABAg,2021-12-04T21:05:22Z,wolfgang weber,"der mann ist ein schädling für mensch und gesellschaft. ein great reset anhänger, schüler von klaus schwab wie bearbock,  merkel und andere heimlich totalitäre figuren. der typ wird weiter für menschen schädlich aktiv sein, da bin ich sicher.",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgwAFM8O-9s0m6CldJN4AaABAg.9VYDyoHcmoR9fsYDfGxacs,2022-09-12T12:33:42Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgwAFM8O-9s0m6CldJN4AaABAg.9VYDyoHcmoR9dDHBcXw_J4,2022-07-08T09:33:59Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgyTfirVqhxxWDb-3dJ4AaABAg.9VY-DDPwIkk9fsYEOcrOuH,2022-09-12T12:33:48Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugyqm2o2PfATmtdR_E94AaABAg,2021-12-04T14:54:11Z,ann mary,"Ich bin seit 1966 politisch interessiert und habe viele Parteichefs aller Lager via Medien verfolgt. Ich habe viele menschenverachtende Umgangsformen in der Politik öffentlich miterlebt. Einzig und allein Sebastian Kurz hat als Regel ausgegeben, dass  niemand, der in der in seiner Partei agiert, anderen Personen öffentlich  respektloses Verhalten entgegen bringen darf. Ich gehöre keiner Partei an. Gedanken sind frei - ich kenne wenige veröffentlichte Statistiken, deren Erhebungsbedingungen ebenfalls veröffentlicht werden. Ich kann mich im Detail an keine meiner What´s app Nachrichten nach einer Woche erinnern. Wo ist der Wundermensch, der das bei 300.000 solchen nach Jahren kann? Lieber Herr Sebastian Kurz, ich danke Ihnen, dass Sie so mutig und engagiert 10 Jahre Österreichs Schicksal mitgestaltet haben. Sie haben vielen Menschen Hoffnung gegeben -  DANKE",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugzs412iUbKLWjLYS6B4AaABAg,2021-12-04T12:02:30Z,Mr. ElectronX,UND WEG ISSER! Komme nie wieder zurück!,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugzz1enwrmIie6xcH1p4AaABAg.9VW0PBWCAIS9fsYEyUtEw9,2022-09-12T12:33:52Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugzz1enwrmIie6xcH1p4AaABAg.9VW0PBWCAIS9dDH1S5YUGS,2022-07-08T09:32:35Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugyi5-7AIpJ7NjT1UcR4AaABAg,2021-12-03T22:57:13Z,Patrick Köck,Weg mit dem Dreck!,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugxx0g4Fintz_qkYUBZ4AaABAg.9VVvqaufmbJ9fsYFea62HX,2022-09-12T12:33:58Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugxx0g4Fintz_qkYUBZ4AaABAg.9VVvqaufmbJ9dDGxgvqeKt,2022-07-08T09:31:56Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugwi3yqKEK_D_ye9nFB4AaABAg,2021-12-03T22:12:41Z,Tatanka,"😆🤣Tja lieber Basti. So schnell kann es gehen. Schnell rauf, und noch schneller runter. Wer Wind sät, der wird Sturm ernten. Ich bin eigentlich kein schadenfroher Mensch, aber Du bist noch gut davon gekommen. Dein Platz ist eigentlich auf der Anklagebank. Ich habe aufgrund deiner rücksichtslosen Politik, dass Land verlassen, ist dir überhaupt klar, dass ich nicht der einzige war und bin, der diesen Schritt gemacht hat? Du hast mit deiner Politik Existenzen zerstört. Du erinnerst mich an einen Hund, der ins Wohnzimmer scheißt, und sich dann verzieht. Den Dreck können andere weg räumen. Ich empfinde nicht nur Gehässigkeit, nein, tiefste Verachtung trifft es eher. Ich, aber auch viele andere sind froh, dich nicht mehr ertragen zu müssen. Der Rest deiner Truppe wird auch bald das Feld räumen.",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugw7xn9HPzAfjSvPgtN4AaABAg.9VVpB9Omt1c9_X0HViomFh,2022-04-07T15:25:28Z,Martin Old,🤦🏻‍♂️,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugw7xn9HPzAfjSvPgtN4AaABAg.9VVpB9Omt1c9VVpFxnE7D6,2021-12-03T21:44:11Z,Maria Str,You are the best!,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgywANhIKg_nyFGwvch4AaABAg.9VVjqTx_xx49nsVXIK6n9E,2023-03-30T08:21:19Z,Léo Mutombo,https://www.youtube.com/watch?v=fK04nsYjp-U,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgywANhIKg_nyFGwvch4AaABAg.9VVjqTx_xx49fsY5btKQXp,2022-09-12T12:32:36Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgywANhIKg_nyFGwvch4AaABAg.9VVjqTx_xx49dDGnodTHQE,2022-07-08T09:30:35Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgywANhIKg_nyFGwvch4AaABAg.9VVjqTx_xx49VeP3EXdEmr,2021-12-07T14:58:55Z,Der Boss,Besser dubai,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,Ugwa3Aslfk4UuqAqXd14AaABAg,2021-12-03T19:26:09Z,Peter Fox,"*Diese ganzen russischen Bots hier unten in der Kommentarsektion sind wirklich zum totlachen.* 
Ständig loben Sie überschwenglich was für eon ""Ehrenmann"" unser korrupter Kanzler war, der jahrelang eine Lüge nach der anderen erzählt und NIE auch nur irgendwas für die Menschen im Land getan hat!!!",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgzZfcQZ5mXQfuuP2Oh4AaABAg.9VVXlB8UgMV9nAeYF3pcL8,2023-03-12T22:23:00Z,monopoly,@Jay Kalinka no who is it please tell me,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgzZfcQZ5mXQfuuP2Oh4AaABAg.9VVXlB8UgMV9mH5qsDVWUY,2023-02-18T13:54:24Z,Jay Kalinka,@ledsepp How about 1938? You sent us an small man with a beard who failed in art school. You know this austrian guy?,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgzZfcQZ5mXQfuuP2Oh4AaABAg.9VVXlB8UgMV9gPtmvi938E,2022-09-25T20:45:04Z,ledsepp,"@Thomas Williams Yes, it is!!!",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgzZfcQZ5mXQfuuP2Oh4AaABAg.9VVXlB8UgMV9gPsyxJyLfh,2022-09-25T20:37:58Z,Thomas Williams,I wouldn't say it is THE most embarrassing chapter in Austrian history.,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgzZfcQZ5mXQfuuP2Oh4AaABAg.9VVXlB8UgMV9fsY6D6-V0a,2022-09-12T12:32:41Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgzG07WPOTTPf278Gt54AaABAg.9VVXRZBVQe09fsY7HwfMY9,2022-09-12T12:32:49Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgzG07WPOTTPf278Gt54AaABAg.9VVXRZBVQe09aLGdC6LAuW,2022-04-27T22:28:53Z,Camillo A.,#TeamPöbel,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgyuH0YlqVW-7DHZckF4AaABAg,2021-12-03T16:48:56Z,marquefan1,In der Sache mit dem Gejagt Werden hat er recht. Die Linken und die WOKE Typen sind wie eine Krebskrankheit.,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxF8aWW1OpRtySolL14AaABAg.9VVGt79sR_49fsXyVrFWag,2022-09-12T12:31:29Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxF8aWW1OpRtySolL14AaABAg.9VVGt79sR_49dDGps3zNLi,2022-07-08T09:30:52Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxF8aWW1OpRtySolL14AaABAg.9VVGt79sR_49VWwDQN8BE_,2021-12-04T08:04:15Z,ledsepp,and i hope he will leave the country with a one way ticket.,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxF8aWW1OpRtySolL14AaABAg.9VVGt79sR_49VVZOuuHEHZ,2021-12-03T19:16:52Z,Peter Fox,FAKE!,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxEOuizk0nIen78TEx4AaABAg.9VV7PAgNYI89nsVVtKREGW,2023-03-30T08:21:07Z,Léo Mutombo,https://www.youtube.com/watch?v=fK04nsYjp-U,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxEOuizk0nIen78TEx4AaABAg.9VV7PAgNYI89fsYIn0O7Rn,2022-09-12T12:34:24Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxEOuizk0nIen78TEx4AaABAg.9VV7PAgNYI89dDH4ph3npJ,2022-07-08T09:33:03Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxEOuizk0nIen78TEx4AaABAg.9VV7PAgNYI89VX3uJcxmn2,2021-12-04T09:20:09Z,Sumera,@ledsepp aha,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxEOuizk0nIen78TEx4AaABAg.9VV7PAgNYI89VX1Qwi7Jz9,2021-12-04T08:58:31Z,ledsepp,"@Peter Fox ich glaub auch, so blind kann wohl niemand sein.",negative
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgwxU-8ak8CVEDCNdel4AaABAg,2021-12-03T14:41:28Z,ROMEOCRAFT,Euch gehts doch nur ums Geld in den Kommentaren. In wirklichkeit seid ihr die korrupten. Anstatt Motivation schenkt ihr wohl gerne hass und abweisung.,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgwQ4baz1LIPfVvYHbx4AaABAg,2021-12-03T14:26:32Z,Sewde,Auf nimmmer Wiedersehenn in der Österreichischen Politikk ! 😂😂😂 genug ist genug und wir haben genug von dir u deiner falschen Politik 👎🏼,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgwZRwb1zrCw0qR1P6h4AaABAg.9VUvREdi1E69nsVbA1-h20,2023-03-30T08:21:59Z,Léo Mutombo,https://www.youtube.com/watch?v=fK04nsYjp-U,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxzI7cX20W-R81AnMh4AaABAg.9VUmBa8qkz99fsXzUJVo8N,2022-09-12T12:31:37Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxzI7cX20W-R81AnMh4AaABAg.9VUmBa8qkz99dDH9cVCtFg,2022-07-08T09:33:42Z,Leo Mutombo,https://www.youtube.com/watch?v=qPPiIv96Xpc,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxzI7cX20W-R81AnMh4AaABAg.9VUmBa8qkz99WTLACyJbQQ,2021-12-27T19:05:26Z,xamon,"Bitte warten mit vorschnellen Urteilen. Er ist angeklagt, aber noch nicht verurteilt!",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxzI7cX20W-R81AnMh4AaABAg.9VUmBa8qkz99WSWPTgTqK2,2021-12-27T11:24:24Z,Exocet 8,@ledsepp Autocracy has always been the vision of the totalitarian left.,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgxzI7cX20W-R81AnMh4AaABAg.9VUmBa8qkz99VzbTO_Ljkz,2021-12-15T20:40:08Z,ledsepp,"@Traude V. hm, let me think... no, i believe what I believe!!!",neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgyvywtSh9mRb150Dk54AaABAg,2021-12-03T09:11:56Z,Ismail Atsaev,Sebastian Kurz???!!! er ist   antichristische politik. er liebt nicht Menschen . Aber unser God lieben wer ist liebt Menschen. Und wir haben probleme von  antichristische politiken in Österreich sie ist falsche intelegenzie zu bei spiel:  Bin ich seit 18 te Jahre in Österreich und meine kinder geburen in östrreich aber bei uns keine normale unterlager wie hat gisagt Österreichishe gesetz und trotzdem Sie hat abgeschoben meine Frau nach Russland . wer ist können Sagen mir wo hat das geschriben Famielie raten ?,neutral
UCAa7V7ZM0_hhszN_GYEl0Sg,fcmihz0gz_k,UgzlZNxU_0bZ6JmMo_h4AaABAg,2021-12-03T09:11:51Z,Ismail Atsaev,Sebastian Kurz???!!! er ist   antichristische politik. er liebt nicht Menschen . Aber unser God lieben wer ist liebt Menschen. Und wir haben probleme von  antichristische politiken in Österreich sie ist falsche intelegenzie zu bei spiel:  Bin ich seit 18 te Jahre in Österreich und meine kinder geburen in östrreich aber bei uns keine normale unterlager wie hat gisagt Österreichishe gesetz und trotzdem Sie hat abgeschoben meine Frau nach Russland . wer ist können Sagen mir wo hat das geschriben Famielie raten ?,neutral
